restaurant,reviewer,review,rating,metadata,time,review_count,follower_count,char_count,word_count,clean_review,tokens,lexical_diversity,repetition_ratio,adj_ratio,noun_ratio,verb_ratio,superlative_count,exclamation_count,flesch_reading_ease,neg,neu,pos,compound
Jonathan's Kitchen - Holiday Inn Express & Suites,SS,"Came to get dinner, made a reservation in advance. Sat for the first 10 mins waiting for someone to get a menu and water.. after 20 mins of waiting for water and asking a few times for someone to take the order we decided to leave when no one came. Still no questions asked on why we're leaving. I guess one can plan a visit if they have a lot of time in their hands and or are not hungry. Had heard good things but this experience changes my mind completely. Won't recommend it for the service",1.0,"2 Reviews , 1 Follower",2019-04-06 21:55:00,2,1,494.0,97.0,"Came to get dinner, made a reservation in advance. Sat for the first 10 mins waiting for someone to get a menu and water.. after 20 mins of waiting for water and asking a few times for someone to take the order we decided to leave when no one came. Still no questions asked on why we're leaving. I guess one can plan a visit if they have a lot of time in their hands and or are not hungry. Had heard good things but this experience changes my mind completely. Won't recommend it for the service","['come', 'get', 'dinner', 'make', 'reservation', 'advance', 'sat', 'first', '10', 'min', 'wait', 'someone', 'get', 'menu', 'water', '20', 'min', 'wait', 'water', 'ask', 'time', 'someone', 'take', 'order', 'decide', 'leave', 'one', 'come', 'still', 'question', 'ask', 'leave', 'guess', 'one', 'plan', 'visit', 'lot', 'time', 'hand', 'hungry', 'hear', 'good', 'thing', 'experience', 'change', 'mind', 'completely', 'recommend', 'service']",0.7959183673469388,0.20408163265306123,0.03773584905660377,0.19811320754716982,0.1792452830188679,0.0,0.0,82.00505154639177,0.077,0.902,0.02,-0.5319
Jonathan's Kitchen - Holiday Inn Express & Suites,Prasun Gokhlani,Go to place for office team dinners. Food is simply amazing with a large variety of dishes being served. felt the lighting can be improved a bit.,4.0,"25 Reviews , 5 Followers",2019-04-06 18:09:00,25,5,145.0,27.0,Go to place for office team dinners. Food is simply amazing with a large variety of dishes being served. felt the lighting can be improved a bit.,"['go', 'place', 'office', 'team', 'dinner', 'food', 'simply', 'amazing', 'large', 'variety', 'dish', 'serve', 'feel', 'lighting', 'improve', 'bit']",1.0,0.0,0.06666666666666667,0.3,0.13333333333333333,0.0,0.0,75.50000000000003,0.0,0.769,0.231,0.7845
Jonathan's Kitchen - Holiday Inn Express & Suites,IStay,Did not enjoy our evening at all. Just realised not to order Sushi if it's not an authentic Japanese restaurant. Nigiri and uramaki were rice and rice and rice.. I made it a little interesting by adding as much wasabi as my brain could take. Waiters were very transactional. Told them it's my daughter's birthday and asked for a cake. They had a blueberry cheesecake in dessert and said that's all they can offer. We'll ordered the cake and had her cut it. None of them bothered to wish her or atleast be by our side while she was cutting the cake. Why do I bring this up? Cos this is a 3-4 star hotel and the staff is expected to be well trained and courteous. Service was very slow.. overall a lousy experience.,2.0,"37 Reviews , 138 Followers",2019-04-03 22:19:00,37,138,713.0,134.0,Did not enjoy our evening at all. Just realised not to order Sushi if it's not an authentic Japanese restaurant. Nigiri and uramaki were rice and rice and rice.. I made it a little interesting by adding as much wasabi as my brain could take. Waiters were very transactional. Told them it's my daughter's birthday and asked for a cake. They had a blueberry cheesecake in dessert and said that's all they can offer. We'll ordered the cake and had her cut it. None of them bothered to wish her or atleast be by our side while she was cutting the cake. Why do I bring this up? Cos this is a 3-4 star hotel and the staff is expected to be well trained and courteous. Service was very slow.. overall a lousy experience.,"['enjoy', 'evening', 'realise', 'order', 'sushi', 'authentic', 'japanese', 'restaurant', 'nigiri', 'uramaki', 'rice', 'rice', 'rice', 'make', 'little', 'interesting', 'add', 'much', 'wasabi', 'brain', 'could', 'take', 'waiter', 'transactional', 'tell', 'daughter', ""'s"", 'birthday', 'ask', 'cake', 'blueberry', 'cheesecake', 'dessert', 'say', 'offer', 'order', 'cake', 'cut', 'none', 'bother', 'wish', 'atleast', 'side', 'cut', 'cake', 'bring', 'cos', '3', '4', 'star', 'hotel', 'staff', 'expect', 'well', 'trained', 'courteous', 'service', 'slow', 'overall', 'lousy', 'experience']",0.9016393442622951,0.09836065573770492,0.06493506493506493,0.16883116883116883,0.12337662337662338,0.0,0.0,81.46821469575204,0.071,0.84,0.089,0.3564
Jonathan's Kitchen - Holiday Inn Express & Suites,Francissalethu,The place has a nice vibe and the dishes are really tasty and they have a lot of options in buffet. Very nice ambience and polite waiters. The place little pricey but good to go with family.,4.0,"4 Reviews , 5 Followers",2019-04-03 11:09:00,4,5,190.0,37.0,The place has a nice vibe and the dishes are really tasty and they have a lot of options in buffet. Very nice ambience and polite waiters. The place little pricey but good to go with family.,"['place', 'nice', 'vibe', 'dish', 'really', 'tasty', 'lot', 'option', 'buffet', 'nice', 'ambience', 'polite', 'waiter', 'place', 'little', 'pricey', 'good', 'go', 'family']",0.8947368421052632,0.10526315789473684,0.175,0.25,0.075,0.0,0.0,77.70585585585587,0.0,0.815,0.185,0.7395
Jonathan's Kitchen - Holiday Inn Express & Suites,Sana Ahmed,"A peaceful n quite place is something u want after a hectic schedule where u can spend some quality time with friends or family that relaxes u for sometime.....even I wanted to relax n take a break from my hectic schedule.......one or two days later few of my friends invited me to this place n was delighted to know this place n it was perfect for me as I exactly wanted to head to a place similar to this......believe me guyz it's an awsome place n definitely u will fall in love with it.......

LETS begin with drinks first

They served so many MOCKTAILS like

ORANGE DELIGHT had amazing blend of vit C to give u the boost in this hot weather

CUCUMBER n MINT very refreshing to beat the heat n taste was good too

VIRGIN PINA COLADA not good as it had coconut n pineapple flavor n I'm not a fan of coconut flavor especially in drinks,so it was a No No for me

BLACK CURRANT tasted good

SPICY TANGO had a tinge of masala like jaljeera n a dash of spiciness dat had a pinching sensation on the throat.....little different n can be taken

BLUE LAGOON as the name says it's a blue colored drink dat had blue caracao syrup added with few lemon wedges n mint leaves.....tasted realllllyyy good

FOOD

GRILLED POMFRET
a big fat good looking pomfret😋 marinated with an awsome blend of very basic n flavorful spices n grilled to perfection....served with mint yogurt dip along with onion rings n lemon wedges.......fish was full of flavors with each bite giving superb taste n it was fresh as the taste of fish meat was very good n not at all smelly......well presented n delicious👌

CHILLI CHICKEN
Chunks of boneless chicken coated with batter n fried till golden brown,tossed in a chilli soy based sauce with onion,cubed capsicum,dry red chillies n spring onion stalks topped with handful of cashews n raw cabbage.....overall tasted very good n chicken was perfectly cooked n the sauce that was coating it was fab too...

CRISPY CORN
Crunchy corn topped with some garlic n onions is the best of anything that one could possibly desire for........ if you love crispy corn then u you cannot miss this.....it was a fantastic appetizer to start our meal with.......do not miss this guyzz 👍

THAI BASIL CHICKEN WINGS
When chicken wings are coated in a delicious schezwan style thai chilli garlic sauce with a touch of basil leaves u get an awsome result.....it was very different kinda wings which we don't usually get at other places.......delicious

CHICKEN WONTON
Minced chicken filling wrapped in wonton sheets served with sweet chilli dip......filling had a quite dominant flavor of vinegar otherwise it was fine.....

NAWABI SHIKAMPURI KEBAB
Usually shikampur is flat round shape n filled with yogurt,but here it was in a round ball shape filled with yogurt n onion dip.....shikampur was cooked very well n was going very well with the mint sahi chutney n onions on the side...

DRAGON PRAWNS
Crispy fried prawns tossed in red chili n garlic sauce

BUTTER GARLIC PRAWNS
By far one of the best butter garlic prawns I had till now.....crispy fried prawns tossed in a velvety buttery n garlicky sauce with onions n spring onion stalks topped with sesame seeds n raw cabbage......👌

TIGER PRAWNS
Jumbo is also a small word to describe the size of these prawns....whoa mahn!!!!
Tiger prawns was the right name given to this dish as the prawns sized huge....tossed in a very basic garlic,salt n pepper sauce served on a bed of blanched spinach topped with lemon wedge.....it was a bit hard but other than that the flavors were good

DAL TADKA
Well blended with perfect tempering of dry red chillies,chopped garlic,cumin seeds n oil.....was one of my favorite from the main course items.....delicious

RARA GOSHT
Minced meat gravy dat was delicious n spices did not overpower the whole dish which was the best part of this dish

BUTTER NAAN n AMRISTSARI KULCHA tasted yummmmm

BURNT FRIED RICE WITH SCHEZWAN CHICKEN GRAVY
This combo can never go wrong.....both the dishes complimented each other n it tasted fab!!!

DESSERTS

GULAB JAMUN
Perfect rounds of gulab jamun served with sugar syrup n sprinkled with chopped almonds wer yummmmmm
Perfectly cooked with just the right color

CREME BRULEE
It consists of a rich custard base topped with a layer of hardened caramelized sugar....... it was served slightly chilled topped with plenty of fruit cuts n presented with apple slices by the side.......
It was different from other places n tasted yummm

CHOCOLATE FONDANT WITH VANILLA ICE CREAM
When a warm choco lava cake is topped with a scoop of vanilla ice cream drizzled with loadz of chocolate sauce n dusted with powdered sugar den there is nothing else u want in ur life😋

SERVICE was on point.....staff was very polite n humble
Delivered each n every item with punctuality n was never rude even if we asked something too many times....good team

FINALLY would like to recommend this place to people who would like to spend some quality time with family,friends or der loved ones in a peaceful n quite place accompanying with some delectable food.....even very good to conduct ur business meetings.....overall it's convenient for everyone.........do visit this place n njoy 😁",4.0,"59 Reviews , 101 Followers",2019-03-31 23:25:00,59,101,5172.0,886.0,"A peaceful n quite place is something u want after a hectic schedule where u can spend some quality time with friends or family that relaxes u for sometime.....even I wanted to relax n take a break from my hectic schedule.......one or two days later few of my friends invited me to this place n was delighted to know this place n it was perfect for me as I exactly wanted to head to a place similar to this......believe me guyz it's an awsome place n definitely u will fall in love with it....... LETS begin with drinks first They served so many MOCKTAILS like ORANGE DELIGHT had amazing blend of vit C to give u the boost in this hot weather CUCUMBER n MINT very refreshing to beat the heat n taste was good too VIRGIN PINA COLADA not good as it had coconut n pineapple flavor n I'm not a fan of coconut flavor especially in drinks,so it was a No No for me BLACK CURRANT tasted good SPICY TANGO had a tinge of masala like jaljeera n a dash of spiciness dat had a pinching sensation on the throat.....little different n can be taken BLUE LAGOON as the name says it's a blue colored drink dat had blue caracao syrup added with few lemon wedges n mint leaves.....tasted realllllyyy good FOOD GRILLED POMFRET a big fat good looking pomfret marinated with an awsome blend of very basic n flavorful spices n grilled to perfection....served with mint yogurt dip along with onion rings n lemon wedges.......fish was full of flavors with each bite giving superb taste n it was fresh as the taste of fish meat was very good n not at all smelly......well presented n delicious CHILLI CHICKEN Chunks of boneless chicken coated with batter n fried till golden brown,tossed in a chilli soy based sauce with onion,cubed capsicum,dry red chillies n spring onion stalks topped with handful of cashews n raw cabbage.....overall tasted very good n chicken was perfectly cooked n the sauce that was coating it was fab too... CRISPY CORN Crunchy corn topped with some garlic n onions is the best of anything that one could possibly desire for........ if you love crispy corn then u you cannot miss this.....it was a fantastic appetizer to start our meal with.......do not miss this guyzz THAI BASIL CHICKEN WINGS When chicken wings are coated in a delicious schezwan style thai chilli garlic sauce with a touch of basil leaves u get an awsome result.....it was very different kinda wings which we don't usually get at other places.......delicious CHICKEN WONTON Minced chicken filling wrapped in wonton sheets served with sweet chilli dip......filling had a quite dominant flavor of vinegar otherwise it was fine..... NAWABI SHIKAMPURI KEBAB Usually shikampur is flat round shape n filled with yogurt,but here it was in a round ball shape filled with yogurt n onion dip.....shikampur was cooked very well n was going very well with the mint sahi chutney n onions on the side... DRAGON PRAWNS Crispy fried prawns tossed in red chili n garlic sauce BUTTER GARLIC PRAWNS By far one of the best butter garlic prawns I had till now.....crispy fried prawns tossed in a velvety buttery n garlicky sauce with onions n spring onion stalks topped with sesame seeds n raw cabbage...... TIGER PRAWNS Jumbo is also a small word to describe the size of these prawns....whoa mahn!!!! Tiger prawns was the right name given to this dish as the prawns sized huge....tossed in a very basic garlic,salt n pepper sauce served on a bed of blanched spinach topped with lemon wedge.....it was a bit hard but other than that the flavors were good DAL TADKA Well blended with perfect tempering of dry red chillies,chopped garlic,cumin seeds n oil.....was one of my favorite from the main course items.....delicious RARA GOSHT Minced meat gravy dat was delicious n spices did not overpower the whole dish which was the best part of this dish BUTTER NAAN n AMRISTSARI KULCHA tasted yummmmm BURNT FRIED RICE WITH SCHEZWAN CHICKEN GRAVY This combo can never go wrong.....both the dishes complimented each other n it tasted fab!!! DESSERTS GULAB JAMUN Perfect rounds of gulab jamun served with sugar syrup n sprinkled with chopped almonds wer yummmmmm Perfectly cooked with just the right color CREME BRULEE It consists of a rich custard base topped with a layer of hardened caramelized sugar....... it was served slightly chilled topped with plenty of fruit cuts n presented with apple slices by the side....... It was different from other places n tasted yummm CHOCOLATE FONDANT WITH VANILLA ICE CREAM When a warm choco lava cake is topped with a scoop of vanilla ice cream drizzled with loadz of chocolate sauce n dusted with powdered sugar den there is nothing else u want in ur life SERVICE was on point.....staff was very polite n humble Delivered each n every item with punctuality n was never rude even if we asked something too many times....good team FINALLY would like to recommend this place to people who would like to spend some quality time with family,friends or der loved ones in a peaceful n quite place accompanying with some delectable food.....even very good to conduct ur business meetings.....overall it's convenient for everyone.........do visit this place n njoy","['peaceful', 'n', 'quite', 'place', 'something', 'u', 'want', 'hectic', 'schedule', 'u', 'spend', 'quality', 'time', 'friend', 'family', 'relax', 'u', 'sometime', 'even', 'want', 'relax', 'n', 'take', 'break', 'hectic', 'schedule', 'one', 'two', 'day', 'later', 'friend', 'invite', 'place', 'n', 'delighted', 'know', 'place', 'n', 'perfect', 'exactly', 'want', 'head', 'place', 'similar', 'believe', 'guyz', 'awsome', 'place', 'n', 'definitely', 'u', 'fall', 'love', 'lets', 'begin', 'drink', 'first', 'serve', 'many', 'mocktails', 'like', 'orange', 'delight', 'amazing', 'blend', 'vit', 'c', 'give', 'u', 'boost', 'hot', 'weather', 'cucumber', 'n', 'mint', 'refreshing', 'beat', 'heat', 'n', 'taste', 'good', 'virgin', 'pina', 'colada', 'good', 'coconut', 'n', 'pineapple', 'flavor', 'n', 'fan', 'coconut', 'flavor', 'especially', 'drink', 'black', 'currant', 'taste', 'good', 'spicy', 'tango', 'tinge', 'masala', 'like', 'jaljeera', 'n', 'dash', 'spiciness', 'dat', 'pinch', 'sensation', 'throat', 'little', 'different', 'n', 'take', 'blue', 'lagoon', 'name', 'say', 'blue', 'colored', 'drink', 'dat', 'blue', 'caracao', 'syrup', 'add', 'lemon', 'wedge', 'n', 'mint', 'leaf', 'taste', 'realllllyyy', 'good', 'food', 'grill', 'pomfret', 'big', 'fat', 'good', 'looking', 'pomfret', 'marinate', 'awsome', 'blend', 'basic', 'n', 'flavorful', 'spice', 'n', 'grill', 'perfection', 'serve', 'mint', 'yogurt', 'dip', 'along', 'onion', 'ring', 'n', 'lemon', 'wedge', 'fish', 'full', 'flavor', 'bite', 'give', 'superb', 'taste', 'n', 'fresh', 'taste', 'fish', 'meat', 'good', 'n', 'smelly', 'well', 'present', 'n', 'delicious', 'chilli', 'chicken', 'chunk', 'boneless', 'chicken', 'coat', 'batter', 'n', 'fry', 'till', 'golden', 'brown', 'toss', 'chilli', 'soy', 'base', 'sauce', 'onion', 'cub', 'capsicum', 'dry', 'red', 'chilli', 'n', 'spring', 'onion', 'stalk', 'top', 'handful', 'cashew', 'n', 'raw', 'cabbage', 'overall', 'taste', 'good', 'n', 'chicken', 'perfectly', 'cook', 'n', 'sauce', 'coat', 'fab', 'crispy', 'corn', 'crunchy', 'corn', 'top', 'garlic', 'n', 'onion', 'good', 'anything', 'one', 'could', 'possibly', 'desire', 'love', 'crispy', 'corn', 'u', 'miss', 'fantastic', 'appetizer', 'start', 'meal', 'miss', 'guyzz', 'thai', 'basil', 'chicken', 'wing', 'chicken', 'wing', 'coat', 'delicious', 'schezwan', 'style', 'thai', 'chilli', 'garlic', 'sauce', 'touch', 'basil', 'leave', 'u', 'get', 'awsome', 'result', 'different', 'kinda', 'wing', 'usually', 'get', 'place', 'delicious', 'chicken', 'wonton', 'minced', 'chicken', 'filling', 'wrap', 'wonton', 'sheet', 'serve', 'sweet', 'chilli', 'dip', 'filling', 'quite', 'dominant', 'flavor', 'vinegar', 'otherwise', 'fine', 'nawabi', 'shikampuri', 'kebab', 'usually', 'shikampur', 'flat', 'round', 'shape', 'n', 'fill', 'yogurt', 'round', 'ball', 'shape', 'fill', 'yogurt', 'n', 'onion', 'dip', 'shikampur', 'cook', 'well', 'n', 'go', 'well', 'mint', 'sahi', 'chutney', 'n', 'onion', 'side', 'dragon', 'prawns', 'crispy', 'fry', 'prawn', 'toss', 'red', 'chili', 'n', 'garlic', 'sauce', 'butter', 'garlic', 'prawns', 'far', 'one', 'good', 'butter', 'garlic', 'prawn', 'till', 'crispy', 'fry', 'prawn', 'toss', 'velvety', 'buttery', 'n', 'garlicky', 'sauce', 'onion', 'n', 'spring', 'onion', 'stalk', 'top', 'sesame', 'seed', 'n', 'raw', 'cabbage', 'tiger', 'prawns', 'jumbo', 'also', 'small', 'word', 'describe', 'size', 'prawn', 'whoa', 'mahn', 'tiger', 'prawn', 'right', 'name', 'give', 'dish', 'prawn', 'size', 'huge', 'toss', 'basic', 'garlic', 'salt', 'n', 'pepper', 'sauce', 'serve', 'bed', 'blanched', 'spinach', 'top', 'lemon', 'wedge', 'bit', 'hard', 'flavor', 'good', 'dal', 'tadka', 'well', 'blend', 'perfect', 'tempering', 'dry', 'red', 'chilli', 'chop', 'garlic', 'cumin', 'seed', 'n', 'oil', 'one', 'favorite', 'main', 'course', 'item', 'delicious', 'rara', 'gosht', 'minced', 'meat', 'gravy', 'dat', 'delicious', 'n', 'spice', 'overpower', 'whole', 'dish', 'good', 'part', 'dish', 'butter', 'naan', 'n', 'amristsari', 'kulcha', 'taste', 'yummmmm', 'burnt', 'fried', 'rice', 'schezwan', 'chicken', 'gravy', 'combo', 'never', 'go', 'wrong', 'dish', 'compliment', 'n', 'taste', 'fab', 'dessert', 'gulab', 'jamun', 'perfect', 'round', 'gulab', 'jamun', 'serve', 'sugar', 'syrup', 'n', 'sprinkle', 'chop', 'almond', 'wer', 'yummmmmm', 'perfectly', 'cook', 'right', 'color', 'creme', 'brulee', 'consist', 'rich', 'custard', 'base', 'top', 'layer', 'hardened', 'caramelize', 'sugar', 'serve', 'slightly', 'chill', 'top', 'plenty', 'fruit', 'cut', 'n', 'present', 'apple', 'slice', 'side', 'different', 'place', 'n', 'taste', 'yummm', 'chocolate', 'fondant', 'vanilla', 'ice', 'cream', 'warm', 'choco', 'lava', 'cake', 'top', 'scoop', 'vanilla', 'ice', 'cream', 'drizzle', 'loadz', 'chocolate', 'sauce', 'n', 'dust', 'powdered', 'sugar', 'den', 'nothing', 'else', 'u', 'want', 'ur', 'life', 'service', 'point', 'staff', 'polite', 'n', 'humble', 'deliver', 'n', 'every', 'item', 'punctuality', 'n', 'never', 'rude', 'even', 'ask', 'something', 'many', 'time', 'good', 'team', 'finally', 'would', 'like', 'recommend', 'place', 'people', 'would', 'like', 'spend', 'quality', 'time', 'family', 'friend', 'der', 'love', 'one', 'peaceful', 'n', 'quite', 'place', 'accompany', 'delectable', 'food', 'even', 'good', 'conduct', 'ur', 'business', 'meeting', 'overall', 'convenient', 'everyone', 'visit', 'place', 'n', 'njoy']",0.540765391014975,0.459234608985025,0.09723643807574207,0.323439099283521,0.11156601842374617,3.0,7.0,61.33110982022747,0.01,0.805,0.185,0.9993
Jonathan's Kitchen - Holiday Inn Express & Suites,Sareet Swain,"One of the few places in Hyderabad to boast of delicious cuisines, amazing ambienence and splendid live music. A big shout to Surendra , for the exceptional service. They offer a wide spread of dishes and drinks.we had gone for buffet and enjoyed the night thoroughly. Would definitely recommend any foodie!!!",5.0,"2 Reviews , 2 Followers",2019-03-30 23:33:00,2,2,309.0,51.0,"One of the few places in Hyderabad to boast of delicious cuisines, amazing ambienence and splendid live music. A big shout to Surendra , for the exceptional service. They offer a wide spread of dishes and drinks.we had gone for buffet and enjoyed the night thoroughly. Would definitely recommend any foodie!!!","['one', 'place', 'hyderabad', 'boast', 'delicious', 'cuisine', 'amazing', 'ambienence', 'splendid', 'live', 'music', 'big', 'shout', 'surendra', 'exceptional', 'service', 'offer', 'wide', 'spread', 'dish', 'drinks.we', 'go', 'buffet', 'enjoy', 'night', 'thoroughly', 'would', 'definitely', 'recommend', 'foodie']",1.0,0.0,0.1206896551724138,0.2413793103448276,0.10344827586206896,0.0,3.0,59.63300000000001,0.0,0.664,0.336,0.9691
Jonathan's Kitchen - Holiday Inn Express & Suites,Somnath Dash,exceptional service by the team especially Surendra thanks for having us and giving us a great time with amazing drinks and food. Anil gave us a great service too.,5.0,"7 Reviews , 76 Followers",2019-03-30 23:28:00,7,76,163.0,29.0,exceptional service by the team especially Surendra thanks for having us and giving us a great time with amazing drinks and food. Anil gave us a great service too.,"['exceptional', 'service', 'team', 'especially', 'surendra', 'thank', 'give', 'great', 'time', 'amazing', 'drink', 'food', 'anil', 'give', 'great', 'service']",0.8125,0.1875,0.12903225806451613,0.2903225806451613,0.0967741935483871,0.0,0.0,72.51060344827589,0.0,0.556,0.444,0.9557
Jonathan's Kitchen - Holiday Inn Express & Suites,Surabhi Nahar,"Amazing food.. super amazing staff.. love all d stuff.. be it continental, italian, Japanese or Indian !!👍👍👍

Kids friendly.. lively n lovely !! Thank u so much Yamuna for all d suggestions ( hv all been super delicious) n for ur hospitality.

Keep it up guys♥️",5.0,"1 Review , 1 Follower",2019-03-29 21:21:00,1,1,261.0,46.0,"Amazing food.. super amazing staff.. love all d stuff.. be it continental, italian, Japanese or Indian !! Kids friendly.. lively n lovely !! Thank u so much Yamuna for all d suggestions ( hv all been super delicious) n for ur hospitality. Keep it up guys","['amazing', 'food', 'super', 'amazing', 'staff', 'love', 'stuff', 'continental', 'italian', 'japanese', 'indian', 'kid', 'friendly', 'lively', 'n', 'lovely', 'thank', 'u', 'much', 'yamuna', 'suggestion', 'hv', 'super', 'delicious', 'n', 'ur', 'hospitality', 'keep', 'guy']",0.896551724137931,0.10344827586206895,0.19642857142857142,0.23214285714285715,0.05357142857142857,0.0,4.0,59.87246124031009,0.0,0.516,0.484,0.9848
Jonathan's Kitchen - Holiday Inn Express & Suites,Rupa Lakshmi Nallamalli,"Very bad service, food was not good. They took lot of time for clearing the plates, arranging tables.  Had to pay the money without bill. not worth at all for that price.",1.0,"1 Review , 1 Follower",2019-03-28 16:26:00,1,1,170.0,32.0,"Very bad service, food was not good. They took lot of time for clearing the plates, arranging tables. Had to pay the money without bill. not worth at all for that price.","['bad', 'service', 'food', 'good', 'take', 'lot', 'time', 'clear', 'plate', 'arrange', 'table', 'pay', 'money', 'without', 'bill', 'worth', 'price']",1.0,0.0,0.07894736842105263,0.23684210526315788,0.13157894736842105,0.0,0.0,92.965,0.205,0.755,0.04,-0.7275
Jonathan's Kitchen - Holiday Inn Express & Suites,Anita Majhi,"I love the food here they have a great spread for their buffet. However I have never had the buffet so I wouldn’t comment on the taste, but the spread is definitely good cz I checked that out. I come here and order right out of the menu and over time have fallen in love with their Fish items from the grill section. I have had the Blackened salmon steak, Cilantro Fish and the Murrel Crust and have loved each one. However, if I had to pick one it would be the Salmon and that too would win by a very close margin. Apart from their fish I love their Spring Chicken and Chicken Confit as well. If you love grilled meat that is cooked delicately in continental cooking style, then this place should be on your list of restaurants to visit.

Coming to the ambiance, it’s minimalistic and chic. The staff is polite and warm. They have a Zomato gold offer on food, so that’s amazing because the food is a little on the pricier side. I definitely plan to have their buffet soon and will update this post accordingly.",5.0,"21 Reviews , 58 Followers",2019-03-28 14:30:00,21,58,1011.0,191.0,"I love the food here they have a great spread for their buffet. However I have never had the buffet so I wouldnt comment on the taste, but the spread is definitely good cz I checked that out. I come here and order right out of the menu and over time have fallen in love with their Fish items from the grill section. I have had the Blackened salmon steak, Cilantro Fish and the Murrel Crust and have loved each one. However, if I had to pick one it would be the Salmon and that too would win by a very close margin. Apart from their fish I love their Spring Chicken and Chicken Confit as well. If you love grilled meat that is cooked delicately in continental cooking style, then this place should be on your list of restaurants to visit. Coming to the ambiance, its minimalistic and chic. The staff is polite and warm. They have a Zomato gold offer on food, so thats amazing because the food is a little on the pricier side. I definitely plan to have their buffet soon and will update this post accordingly.","['love', 'food', 'great', 'spread', 'buffet', 'however', 'never', 'buffet', 'would', 'comment', 'taste', 'spread', 'definitely', 'good', 'cz', 'check', 'come', 'order', 'right', 'menu', 'time', 'fall', 'love', 'fish', 'item', 'grill', 'section', 'blackened', 'salmon', 'steak', 'cilantro', 'fish', 'murrel', 'crust', 'love', 'one', 'however', 'pick', 'one', 'would', 'salmon', 'would', 'win', 'close', 'margin', 'apart', 'fish', 'love', 'spring', 'chicken', 'chicken', 'confit', 'well', 'love', 'grill', 'meat', 'cook', 'delicately', 'continental', 'cooking', 'style', 'place', 'list', 'restaurant', 'visit', 'come', 'ambiance', 'minimalistic', 'chic', 'staff', 'polite', 'warm', 'zomato', 'gold', 'offer', 'food', 'amazing', 'food', 'little', 'pricy', 'side', 'definitely', 'plan', 'buffet', 'soon', 'update', 'post', 'accordingly']",0.7727272727272727,0.2272727272727273,0.05714285714285714,0.20952380952380953,0.11428571428571428,0.0,0.0,76.26326511185152,0.014,0.72,0.266,0.9959
Jonathan's Kitchen - Holiday Inn Express & Suites,Sakshi Garg,"I have been there for quite a few time now, for brunch, Ala cart as well as only for dessert.

Brunch- They do have a hell variety of items and I am sure you won't be able to taste them all...I liked their starters very much which had egg options, pan cakes, sautee vegetables, idly, dosa and many more.It was fulfilling in itself.If you also love brunch than it is definitely worth trying and value for money.

Dessert- I went their only for dessert once and had Tiramisu and chocolate ganache...both of them tasted amazing...except Tiramisu base was little watery after sometime but still it managed to satisfy my craving.

Food-5/5
Ambiance-4/5
Service-4/5
Price-4/5",4.0,"93 Reviews , 156 Followers",2019-03-27 14:58:00,93,156,669.0,114.0,"I have been there for quite a few time now, for brunch, Ala cart as well as only for dessert. Brunch- They do have a hell variety of items and I am sure you won't be able to taste them all...I liked their starters very much which had egg options, pan cakes, sautee vegetables, idly, dosa and many more.It was fulfilling in itself.If you also love brunch than it is definitely worth trying and value for money. Dessert- I went their only for dessert once and had Tiramisu and chocolate ganache...both of them tasted amazing...except Tiramisu base was little watery after sometime but still it managed to satisfy my craving. Food-5/5 Ambiance-4/5 Service-4/5 Price-4/5","['quite', 'time', 'brunch', 'ala', 'cart', 'well', 'dessert', 'brunch-', 'hell', 'variety', 'item', 'sure', 'able', 'taste', 'like', 'starter', 'much', 'egg', 'option', 'pan', 'cake', 'sautee', 'vegetable', 'idly', 'dosa', 'many', 'fulfil', 'also', 'love', 'brunch', 'definitely', 'worth', 'try', 'value', 'money', 'dessert-', 'go', 'dessert', 'tiramisu', 'chocolate', 'ganache', 'taste', 'amazing', 'except', 'tiramisu', 'base', 'little', 'watery', 'sometime', 'still', 'manage', 'satisfy', 'craving', 'food-5/5', 'ambiance-4/5', 'service-4/5', 'price-4/5']",0.9298245614035088,0.07017543859649122,0.07462686567164178,0.21641791044776118,0.08955223880597014,0.0,0.0,71.53096491228072,0.023,0.837,0.14,0.872
Jonathan's Kitchen - Holiday Inn Express & Suites,Sumit Arora,One of the worst places to visit ...horrible experience... We waited for 45 min after placing our order and then walked out of the place without eating anything... First they misplaced the order at a time when there was only two other busy tables and then they had the audacity to come with a pizza and offer us and then realize that it was for someone else...,1.0,"5 Reviews , 1 Follower",2019-03-25 21:24:00,5,1,360.0,67.0,One of the worst places to visit ...horrible experience... We waited for 45 min after placing our order and then walked out of the place without eating anything... First they misplaced the order at a time when there was only two other busy tables and then they had the audacity to come with a pizza and offer us and then realize that it was for someone else...,"['one', 'bad', 'place', 'visit', 'horrible', 'experience', 'wait', '45', 'min', 'place', 'order', 'walk', 'place', 'without', 'eat', 'anything', 'first', 'misplace', 'order', 'time', 'two', 'busy', 'table', 'audacity', 'come', 'pizza', 'offer', 'realize', 'someone', 'else']",0.9,0.09999999999999998,0.056338028169014086,0.14084507042253522,0.15492957746478872,1.0,0.0,62.9487562189055,0.06,0.94,0.0,-0.6249
